t,crowd_count,near_center_fraction_5m,outward_fraction,mean_outward_speed_mps,net_radial_flow_mps,y,outward_fraction_lag1,outward_fraction_lag2,outward_fraction_lag3,mean_outward_speed_mps_lag1,mean_outward_speed_mps_lag2,mean_outward_speed_mps_lag3,crowd_count_lag1,crowd_count_lag2,crowd_count_lag3,net_radial_flow_mps_lag1,net_radial_flow_mps_lag2,net_radial_flow_mps_lag3,near_center_fraction_5m_lag1,near_center_fraction_5m_lag2,near_center_fraction_5m_lag3
14720.0,47.0,0.0425531914893617,0.2553191489361702,2.2556122681886746,0.20983906596557833,0,0.3111111111111111,0.3541666666666667,0.2916666666666667,2.2945854897797866,2.3280040375363114,2.344378677040105,45.0,48.0,48.0,0.44280869366697007,0.536412894555236,0.37649707533778415,0.1111111111111111,0.16666666666666666,0.20833333333333334
14722.0,48.0,0.10416666666666667,0.2916666666666667,2.2487841103067643,0.12185299052801483,0,0.2553191489361702,0.3111111111111111,0.3541666666666667,2.2556122681886746,2.2945854897797866,2.3280040375363114,47.0,45.0,48.0,0.20983906596557833,0.44280869366697007,0.536412894555236,0.0425531914893617,0.1111111111111111,0.16666666666666666
14725.0,43.0,0.13953488372093023,0.3023255813953488,2.265275008282115,0.14270325888088226,0,0.2916666666666667,0.2553191489361702,0.3111111111111111,2.2487841103067643,2.2556122681886746,2.2945854897797866,48.0,47.0,45.0,0.12185299052801483,0.20983906596557833,0.44280869366697007,0.10416666666666667,0.0425531914893617,0.1111111111111111
14727.0,46.0,0.043478260869565216,0.2391304347826087,2.255614160064912,-0.030741769907343806,0,0.3023255813953488,0.2916666666666667,0.2553191489361702,2.265275008282115,2.2487841103067643,2.2556122681886746,43.0,48.0,47.0,0.14270325888088226,0.12185299052801483,0.20983906596557833,0.13953488372093023,0.10416666666666667,0.0425531914893617
14730.0,48.0,0.14583333333333334,0.20833333333333334,2.27181465054139,-0.23826618653850815,0,0.2391304347826087,0.3023255813953488,0.2916666666666667,2.255614160064912,2.265275008282115,2.2487841103067643,46.0,43.0,48.0,-0.030741769907343806,0.14270325888088226,0.12185299052801483,0.043478260869565216,0.13953488372093023,0.10416666666666667
14732.0,45.0,0.17777777777777778,0.24444444444444444,2.3377565816261985,-0.14428444156864081,0,0.20833333333333334,0.2391304347826087,0.3023255813953488,2.27181465054139,2.255614160064912,2.265275008282115,48.0,46.0,43.0,-0.23826618653850815,-0.030741769907343806,0.14270325888088226,0.14583333333333334,0.043478260869565216,0.13953488372093023
14735.0,48.0,0.16666666666666666,0.22916666666666666,2.294834316984186,-0.030899050358369245,0,0.24444444444444444,0.20833333333333334,0.2391304347826087,2.3377565816261985,2.27181465054139,2.255614160064912,45.0,48.0,46.0,-0.14428444156864081,-0.23826618653850815,-0.030741769907343806,0.17777777777777778,0.14583333333333334,0.043478260869565216
14737.0,48.0,0.14583333333333334,0.2708333333333333,2.2608567448615347,0.0803626281031028,0,0.22916666666666666,0.24444444444444444,0.20833333333333334,2.294834316984186,2.3377565816261985,2.27181465054139,48.0,45.0,48.0,-0.030899050358369245,-0.14428444156864081,-0.23826618653850815,0.16666666666666666,0.17777777777777778,0.14583333333333334
14740.0,48.0,0.14583333333333334,0.3541666666666667,2.2995693675548075,0.33723716908701556,0,0.2708333333333333,0.22916666666666666,0.24444444444444444,2.2608567448615347,2.294834316984186,2.3377565816261985,48.0,48.0,45.0,0.0803626281031028,-0.030899050358369245,-0.14428444156864081,0.14583333333333334,0.16666666666666666,0.17777777777777778
14742.0,47.0,0.1276595744680851,0.3617021276595745,2.286849010577561,0.4674273839170036,0,0.3541666666666667,0.2708333333333333,0.22916666666666666,2.2995693675548075,2.2608567448615347,2.294834316984186,48.0,48.0,48.0,0.33723716908701556,0.0803626281031028,-0.030899050358369245,0.14583333333333334,0.14583333333333334,0.16666666666666666
14745.0,45.0,0.08888888888888889,0.3333333333333333,2.278007385900289,0.3854544669648332,0,0.3617021276595745,0.3541666666666667,0.2708333333333333,2.286849010577561,2.2995693675548075,2.2608567448615347,47.0,48.0,48.0,0.4674273839170036,0.33723716908701556,0.0803626281031028,0.1276595744680851,0.14583333333333334,0.14583333333333334
14747.0,46.0,0.10869565217391304,0.2608695652173913,2.279105151146696,0.25008943095386277,0,0.3333333333333333,0.3617021276595745,0.3541666666666667,2.278007385900289,2.286849010577561,2.2995693675548075,45.0,47.0,48.0,0.3854544669648332,0.4674273839170036,0.33723716908701556,0.08888888888888889,0.1276595744680851,0.14583333333333334
14750.0,47.0,0.0851063829787234,0.2553191489361702,2.278057561540103,0.15143236050672756,0,0.2608695652173913,0.3333333333333333,0.3617021276595745,2.279105151146696,2.278007385900289,2.286849010577561,46.0,45.0,47.0,0.25008943095386277,0.3854544669648332,0.4674273839170036,0.10869565217391304,0.08888888888888889,0.1276595744680851
14752.0,46.0,0.17391304347826086,0.21739130434782608,2.2247579454297446,-0.029878249145645557,0,0.2553191489361702,0.2608695652173913,0.3333333333333333,2.278057561540103,2.279105151146696,2.278007385900289,47.0,46.0,45.0,0.15143236050672756,0.25008943095386277,0.3854544669648332,0.0851063829787234,0.10869565217391304,0.08888888888888889
14755.0,47.0,0.1702127659574468,0.23404255319148937,2.214970094930743,0.13125895635894003,0,0.21739130434782608,0.2553191489361702,0.2608695652173913,2.2247579454297446,2.278057561540103,2.279105151146696,46.0,47.0,46.0,-0.029878249145645557,0.15143236050672756,0.25008943095386277,0.17391304347826086,0.0851063829787234,0.10869565217391304
14757.0,47.0,0.1276595744680851,0.2127659574468085,2.2414203447503667,0.056525222751404286,0,0.23404255319148937,0.21739130434782608,0.2553191489361702,2.214970094930743,2.2247579454297446,2.278057561540103,47.0,46.0,47.0,0.13125895635894003,-0.029878249145645557,0.15143236050672756,0.1702127659574468,0.17391304347826086,0.0851063829787234
14760.0,48.0,0.16666666666666666,0.3333333333333333,2.2760897516387883,0.4788320606123138,0,0.2127659574468085,0.23404255319148937,0.21739130434782608,2.2414203447503667,2.214970094930743,2.2247579454297446,47.0,47.0,46.0,0.056525222751404286,0.13125895635894003,-0.029878249145645557,0.1276595744680851,0.1702127659574468,0.17391304347826086
14762.0,48.0,0.08333333333333333,0.3958333333333333,2.286309144761069,0.6922535703676722,0,0.3333333333333333,0.2127659574468085,0.23404255319148937,2.2760897516387883,2.2414203447503667,2.214970094930743,48.0,47.0,47.0,0.4788320606123138,0.056525222751404286,0.13125895635894003,0.16666666666666666,0.1276595744680851,0.1702127659574468
14765.0,44.0,0.13636363636363635,0.38636363636363635,2.2842097494030145,0.6092543636669381,0,0.3958333333333333,0.3333333333333333,0.2127659574468085,2.286309144761069,2.2760897516387883,2.2414203447503667,48.0,48.0,47.0,0.6922535703676722,0.4788320606123138,0.056525222751404286,0.08333333333333333,0.16666666666666666,0.1276595744680851
14767.0,46.0,0.08695652173913043,0.391304347826087,2.2997705085111684,0.7957510370082668,0,0.38636363636363635,0.3958333333333333,0.3333333333333333,2.2842097494030145,2.286309144761069,2.2760897516387883,44.0,48.0,48.0,0.6092543636669381,0.6922535703676722,0.4788320606123138,0.13636363636363635,0.08333333333333333,0.16666666666666666
14770.0,47.0,0.0,0.3617021276595745,2.306828229487671,0.49547969110247575,0,0.391304347826087,0.38636363636363635,0.3958333333333333,2.2997705085111684,2.2842097494030145,2.286309144761069,46.0,44.0,48.0,0.7957510370082668,0.6092543636669381,0.6922535703676722,0.08695652173913043,0.13636363636363635,0.08333333333333333
14772.0,41.0,0.04878048780487805,0.24390243902439024,2.302226656128176,0.09623716786339367,0,0.3617021276595745,0.391304347826087,0.38636363636363635,2.306828229487671,2.2997705085111684,2.2842097494030145,47.0,46.0,44.0,0.49547969110247575,0.7957510370082668,0.6092543636669381,0.0,0.08695652173913043,0.13636363636363635
14775.0,47.0,0.1276595744680851,0.2127659574468085,2.3051689580438253,0.00536711722161903,0,0.24390243902439024,0.3617021276595745,0.391304347826087,2.302226656128176,2.306828229487671,2.2997705085111684,41.0,47.0,46.0,0.09623716786339367,0.49547969110247575,0.7957510370082668,0.04878048780487805,0.0,0.08695652173913043
14777.0,43.0,0.18604651162790697,0.20930232558139536,2.360294558636044,-0.26923931566326675,0,0.2127659574468085,0.24390243902439024,0.3617021276595745,2.3051689580438253,2.302226656128176,2.306828229487671,47.0,41.0,47.0,0.00536711722161903,0.09623716786339367,0.49547969110247575,0.1276595744680851,0.04878048780487805,0.0
14780.0,48.0,0.08333333333333333,0.1875,2.3688280936252406,-0.2380036579986465,0,0.20930232558139536,0.2127659574468085,0.24390243902439024,2.360294558636044,2.3051689580438253,2.302226656128176,43.0,47.0,41.0,-0.26923931566326675,0.00536711722161903,0.09623716786339367,0.18604651162790697,0.1276595744680851,0.04878048780487805
14782.0,46.0,0.08695652173913043,0.2391304347826087,2.3614446653114087,-0.37939434113383286,0,0.1875,0.20930232558139536,0.2127659574468085,2.3688280936252406,2.360294558636044,2.3051689580438253,48.0,43.0,47.0,-0.2380036579986465,-0.26923931566326675,0.00536711722161903,0.08333333333333333,0.18604651162790697,0.1276595744680851
14785.0,48.0,0.20833333333333334,0.22916666666666666,2.348434769749451,-0.20767262833288935,0,0.2391304347826087,0.1875,0.20930232558139536,2.3614446653114087,2.3688280936252406,2.360294558636044,46.0,48.0,43.0,-0.37939434113383286,-0.2380036579986465,-0.26923931566326675,0.08695652173913043,0.08333333333333333,0.18604651162790697
14787.0,46.0,0.2391304347826087,0.30434782608695654,2.311581054307522,-0.08376173529035348,0,0.22916666666666666,0.2391304347826087,0.1875,2.348434769749451,2.3614446653114087,2.3688280936252406,48.0,46.0,48.0,-0.20767262833288935,-0.37939434113383286,-0.2380036579986465,0.20833333333333334,0.08695652173913043,0.08333333333333333
14790.0,49.0,0.14285714285714285,0.32653061224489793,2.2788171361967575,0.20332284329593522,0,0.30434782608695654,0.22916666666666666,0.2391304347826087,2.311581054307522,2.348434769749451,2.3614446653114087,46.0,48.0,46.0,-0.08376173529035348,-0.20767262833288935,-0.37939434113383286,0.2391304347826087,0.20833333333333334,0.08695652173913043
14792.0,47.0,0.14893617021276595,0.3191489361702128,2.31688167937289,0.24280980701101795,0,0.32653061224489793,0.30434782608695654,0.22916666666666666,2.2788171361967575,2.311581054307522,2.348434769749451,49.0,46.0,48.0,0.20332284329593522,-0.08376173529035348,-0.20767262833288935,0.14285714285714285,0.2391304347826087,0.20833333333333334
14795.0,48.0,0.1875,0.3125,2.2884088085161745,0.3888177609452323,0,0.3191489361702128,0.32653061224489793,0.30434782608695654,2.31688167937289,2.2788171361967575,2.311581054307522,47.0,49.0,46.0,0.24280980701101795,0.20332284329593522,-0.08376173529035348,0.14893617021276595,0.14285714285714285,0.2391304347826087
14797.0,44.0,0.1590909090909091,0.3181818181818182,2.264354846120545,0.4404046370237703,0,0.3125,0.3191489361702128,0.32653061224489793,2.2884088085161745,2.31688167937289,2.2788171361967575,48.0,47.0,49.0,0.3888177609452323,0.24280980701101795,0.20332284329593522,0.1875,0.14893617021276595,0.14285714285714285
14800.0,46.0,0.13043478260869565,0.2826086956521739,2.2360973595795137,0.4206172904378512,0,0.3181818181818182,0.3125,0.3191489361702128,2.264354846120545,2.2884088085161745,2.31688167937289,44.0,48.0,47.0,0.4404046370237703,0.3888177609452323,0.24280980701101795,0.1590909090909091,0.1875,0.14893617021276595
14802.0,47.0,0.10638297872340426,0.23404255319148937,2.2417699263232063,0.13767587815391666,0,0.2826086956521739,0.3181818181818182,0.3125,2.2360973595795137,2.264354846120545,2.2884088085161745,46.0,44.0,48.0,0.4206172904378512,0.4404046370237703,0.3888177609452323,0.13043478260869565,0.1590909090909091,0.1875
14805.0,49.0,0.12244897959183673,0.22448979591836735,2.2633380823366904,0.20964125536760123,0,0.23404255319148937,0.2826086956521739,0.3181818181818182,2.2417699263232063,2.2360973595795137,2.264354846120545,47.0,46.0,44.0,0.13767587815391666,0.4206172904378512,0.4404046370237703,0.10638297872340426,0.13043478260869565,0.1590909090909091
14807.0,44.0,0.22727272727272727,0.29545454545454547,2.321371873453558,0.3168239239126803,0,0.22448979591836735,0.23404255319148937,0.2826086956521739,2.2633380823366904,2.2417699263232063,2.2360973595795137,49.0,47.0,46.0,0.20964125536760123,0.13767587815391666,0.4206172904378512,0.12244897959183673,0.10638297872340426,0.13043478260869565
14810.0,48.0,0.14583333333333334,0.3125,2.3314670860224966,0.5854348212828507,0,0.29545454545454547,0.22448979591836735,0.23404255319148937,2.321371873453558,2.2633380823366904,2.2417699263232063,44.0,49.0,47.0,0.3168239239126803,0.20964125536760123,0.13767587815391666,0.22727272727272727,0.12244897959183673,0.10638297872340426
14812.0,44.0,0.11363636363636363,0.3181818181818182,2.3322766320226362,0.4277722385461264,0,0.3125,0.29545454545454547,0.22448979591836735,2.3314670860224966,2.321371873453558,2.2633380823366904,48.0,44.0,49.0,0.5854348212828507,0.3168239239126803,0.20964125536760123,0.14583333333333334,0.22727272727272727,0.12244897959183673
14815.0,49.0,0.061224489795918366,0.2653061224489796,2.3343793653144624,0.28720381005286433,0,0.3181818181818182,0.3125,0.29545454545454547,2.3322766320226362,2.3314670860224966,2.321371873453558,44.0,48.0,44.0,0.4277722385461264,0.5854348212828507,0.3168239239126803,0.11363636363636363,0.14583333333333334,0.22727272727272727
14817.0,47.0,0.1276595744680851,0.2765957446808511,2.3169268774813947,0.13617218940649384,0,0.2653061224489796,0.3181818181818182,0.3125,2.3343793653144624,2.3322766320226362,2.3314670860224966,49.0,44.0,48.0,0.28720381005286433,0.4277722385461264,0.5854348212828507,0.061224489795918366,0.11363636363636363,0.14583333333333334
14820.0,46.0,0.10869565217391304,0.2608695652173913,2.269255086933437,0.15588583754865085,0,0.2765957446808511,0.2653061224489796,0.3181818181818182,2.3169268774813947,2.3343793653144624,2.3322766320226362,47.0,49.0,44.0,0.13617218940649384,0.28720381005286433,0.4277722385461264,0.1276595744680851,0.061224489795918366,0.11363636363636363
14822.0,44.0,0.18181818181818182,0.2727272727272727,2.2716452194133034,0.29605249731539973,0,0.2608695652173913,0.2765957446808511,0.2653061224489796,2.269255086933437,2.3169268774813947,2.3343793653144624,46.0,47.0,49.0,0.15588583754865085,0.13617218940649384,0.28720381005286433,0.10869565217391304,0.1276595744680851,0.061224489795918366
14825.0,46.0,0.13043478260869565,0.30434782608695654,2.3242405934157477,0.4010441538544119,0,0.2727272727272727,0.2608695652173913,0.2765957446808511,2.2716452194133034,2.269255086933437,2.3169268774813947,44.0,46.0,47.0,0.29605249731539973,0.15588583754865085,0.13617218940649384,0.18181818181818182,0.10869565217391304,0.1276595744680851
14827.0,46.0,0.043478260869565216,0.32608695652173914,2.3587881471544274,0.33617435480957536,0,0.30434782608695654,0.2727272727272727,0.2608695652173913,2.3242405934157477,2.2716452194133034,2.269255086933437,46.0,44.0,46.0,0.4010441538544119,0.29605249731539973,0.15588583754865085,0.13043478260869565,0.18181818181818182,0.10869565217391304
14830.0,47.0,0.0851063829787234,0.2978723404255319,2.388065996571713,0.24147496100326452,0,0.32608695652173914,0.30434782608695654,0.2727272727272727,2.3587881471544274,2.3242405934157477,2.2716452194133034,46.0,46.0,44.0,0.33617435480957536,0.4010441538544119,0.29605249731539973,0.043478260869565216,0.13043478260869565,0.18181818181818182
14832.0,44.0,0.11363636363636363,0.25,2.3723905874732854,0.12400608138021356,0,0.2978723404255319,0.32608695652173914,0.30434782608695654,2.388065996571713,2.3587881471544274,2.3242405934157477,47.0,46.0,46.0,0.24147496100326452,0.33617435480957536,0.4010441538544119,0.0851063829787234,0.043478260869565216,0.13043478260869565
14835.0,46.0,0.10869565217391304,0.2391304347826087,2.373024851049657,0.05803319672443166,0,0.25,0.2978723404255319,0.32608695652173914,2.3723905874732854,2.388065996571713,2.3587881471544274,44.0,47.0,46.0,0.12400608138021356,0.24147496100326452,0.33617435480957536,0.11363636363636363,0.0851063829787234,0.043478260869565216
14837.0,45.0,0.06666666666666667,0.2222222222222222,2.269910519087779,-0.1605210762456775,0,0.2391304347826087,0.25,0.2978723404255319,2.373024851049657,2.3723905874732854,2.388065996571713,46.0,44.0,47.0,0.05803319672443166,0.12400608138021356,0.24147496100326452,0.10869565217391304,0.11363636363636363,0.0851063829787234
14840.0,49.0,0.14285714285714285,0.24489795918367346,2.3012079994715138,-0.06228549614521825,0,0.2222222222222222,0.2391304347826087,0.25,2.269910519087779,2.373024851049657,2.3723905874732854,45.0,46.0,44.0,-0.1605210762456775,0.05803319672443166,0.12400608138021356,0.06666666666666667,0.10869565217391304,0.11363636363636363
14842.0,46.0,0.08695652173913043,0.21739130434782608,2.2656920727122083,-0.2398510336851148,0,0.24489795918367346,0.2222222222222222,0.2391304347826087,2.3012079994715138,2.269910519087779,2.373024851049657,49.0,45.0,46.0,-0.06228549614521825,-0.1605210762456775,0.05803319672443166,0.14285714285714285,0.06666666666666667,0.10869565217391304
14845.0,48.0,0.1875,0.20833333333333334,2.281632241871441,-0.0458132272826681,0,0.21739130434782608,0.24489795918367346,0.2222222222222222,2.2656920727122083,2.3012079994715138,2.269910519087779,46.0,49.0,45.0,-0.2398510336851148,-0.06228549614521825,-0.1605210762456775,0.08695652173913043,0.14285714285714285,0.06666666666666667
14847.0,48.0,0.16666666666666666,0.20833333333333334,2.2771618702831407,0.048222349267447236,0,0.20833333333333334,0.21739130434782608,0.24489795918367346,2.281632241871441,2.2656920727122083,2.3012079994715138,48.0,46.0,49.0,-0.0458132272826681,-0.2398510336851148,-0.06228549614521825,0.1875,0.08695652173913043,0.14285714285714285
14850.0,47.0,0.1702127659574468,0.19148936170212766,2.2196675358340077,0.022736832668032277,0,0.20833333333333334,0.20833333333333334,0.21739130434782608,2.2771618702831407,2.281632241871441,2.2656920727122083,48.0,48.0,46.0,0.048222349267447236,-0.0458132272826681,-0.2398510336851148,0.16666666666666666,0.1875,0.08695652173913043
14852.0,48.0,0.1875,0.22916666666666666,2.3001833508530214,0.1846990514207035,0,0.19148936170212766,0.20833333333333334,0.20833333333333334,2.2196675358340077,2.2771618702831407,2.281632241871441,47.0,48.0,48.0,0.022736832668032277,0.048222349267447236,-0.0458132272826681,0.1702127659574468,0.16666666666666666,0.1875
14855.0,49.0,0.16326530612244897,0.2653061224489796,2.2811130996161526,0.3674374357989168,0,0.22916666666666666,0.19148936170212766,0.20833333333333334,2.3001833508530214,2.2196675358340077,2.2771618702831407,48.0,47.0,48.0,0.1846990514207035,0.022736832668032277,0.048222349267447236,0.1875,0.1702127659574468,0.16666666666666666
14857.0,48.0,0.1875,0.2708333333333333,2.2893729481727,0.44988823879127837,0,0.2653061224489796,0.22916666666666666,0.19148936170212766,2.2811130996161526,2.3001833508530214,2.2196675358340077,49.0,48.0,47.0,0.3674374357989168,0.1846990514207035,0.022736832668032277,0.16326530612244897,0.1875,0.1702127659574468
14860.0,46.0,0.15217391304347827,0.32608695652173914,2.2553409056231164,0.7268408125313381,0,0.2708333333333333,0.2653061224489796,0.22916666666666666,2.2893729481727,2.2811130996161526,2.3001833508530214,48.0,49.0,48.0,0.44988823879127837,0.3674374357989168,0.1846990514207035,0.1875,0.16326530612244897,0.1875
14862.0,46.0,0.08695652173913043,0.30434782608695654,2.279946298094538,0.6879218402298435,0,0.32608695652173914,0.2708333333333333,0.2653061224489796,2.2553409056231164,2.2893729481727,2.2811130996161526,46.0,48.0,49.0,0.7268408125313381,0.44988823879127837,0.3674374357989168,0.15217391304347827,0.1875,0.16326530612244897
14865.0,47.0,0.06382978723404255,0.2553191489361702,2.307409120765724,0.38695023082069446,0,0.30434782608695654,0.32608695652173914,0.2708333333333333,2.279946298094538,2.2553409056231164,2.2893729481727,46.0,46.0,48.0,0.6879218402298435,0.7268408125313381,0.44988823879127837,0.08695652173913043,0.15217391304347827,0.1875
14867.0,43.0,0.046511627906976744,0.18604651162790697,2.3373176665062774,-0.001812065307918982,0,0.2553191489361702,0.30434782608695654,0.32608695652173914,2.307409120765724,2.279946298094538,2.2553409056231164,47.0,46.0,46.0,0.38695023082069446,0.6879218402298435,0.7268408125313381,0.06382978723404255,0.08695652173913043,0.15217391304347827
14870.0,48.0,0.16666666666666666,0.125,2.3124099728830276,-0.09403423914030412,0,0.18604651162790697,0.2553191489361702,0.30434782608695654,2.3373176665062774,2.307409120765724,2.279946298094538,43.0,47.0,46.0,-0.001812065307918982,0.38695023082069446,0.6879218402298435,0.046511627906976744,0.06382978723404255,0.08695652173913043
14872.0,47.0,0.19148936170212766,0.23404255319148937,2.3751804337081257,0.04835262350679435,0,0.125,0.18604651162790697,0.2553191489361702,2.3124099728830276,2.3373176665062774,2.307409120765724,48.0,43.0,47.0,-0.09403423914030412,-0.001812065307918982,0.38695023082069446,0.16666666666666666,0.046511627906976744,0.06382978723404255
14875.0,44.0,0.11363636363636363,0.25,2.3772851331394005,0.13123638845076063,0,0.23404255319148937,0.125,0.18604651162790697,2.3751804337081257,2.3124099728830276,2.3373176665062774,47.0,48.0,43.0,0.04835262350679435,-0.09403423914030412,-0.001812065307918982,0.19148936170212766,0.16666666666666666,0.046511627906976744
14877.0,49.0,0.14285714285714285,0.22448979591836735,2.3509545431756114,0.17153350972999526,0,0.25,0.23404255319148937,0.125,2.3772851331394005,2.3751804337081257,2.3124099728830276,44.0,47.0,48.0,0.13123638845076063,0.04835262350679435,-0.09403423914030412,0.11363636363636363,0.19148936170212766,0.16666666666666666
14880.0,47.0,0.14893617021276595,0.3191489361702128,2.3461816397575523,0.20614698678348273,0,0.22448979591836735,0.25,0.23404255319148937,2.3509545431756114,2.3772851331394005,2.3751804337081257,49.0,44.0,47.0,0.17153350972999526,0.13123638845076063,0.04835262350679435,0.14285714285714285,0.11363636363636363,0.19148936170212766
14882.0,47.0,0.19148936170212766,0.3617021276595745,2.3225550133686528,0.43350152321154306,0,0.3191489361702128,0.22448979591836735,0.25,2.3461816397575523,2.3509545431756114,2.3772851331394005,47.0,49.0,44.0,0.20614698678348273,0.17153350972999526,0.13123638845076063,0.14893617021276595,0.14285714285714285,0.11363636363636363
14885.0,45.0,0.17777777777777778,0.3333333333333333,2.3338668954371693,0.406189852647871,0,0.3617021276595745,0.3191489361702128,0.22448979591836735,2.3225550133686528,2.3461816397575523,2.3509545431756114,47.0,47.0,49.0,0.43350152321154306,0.20614698678348273,0.17153350972999526,0.19148936170212766,0.14893617021276595,0.14285714285714285
14887.0,45.0,0.13333333333333333,0.28888888888888886,2.3492749437178464,0.3627560765091197,0,0.3333333333333333,0.3617021276595745,0.3191489361702128,2.3338668954371693,2.3225550133686528,2.3461816397575523,45.0,47.0,47.0,0.406189852647871,0.43350152321154306,0.20614698678348273,0.17777777777777778,0.19148936170212766,0.14893617021276595
14890.0,45.0,0.13333333333333333,0.24444444444444444,2.3732784607567137,0.14627913209441507,0,0.28888888888888886,0.3333333333333333,0.3617021276595745,2.3492749437178464,2.3338668954371693,2.3225550133686528,45.0,45.0,47.0,0.3627560765091197,0.406189852647871,0.43350152321154306,0.13333333333333333,0.17777777777777778,0.19148936170212766
14892.0,48.0,0.125,0.2708333333333333,2.3956982452598607,0.1406858418965092,0,0.24444444444444444,0.28888888888888886,0.3333333333333333,2.3732784607567137,2.3492749437178464,2.3338668954371693,45.0,45.0,45.0,0.14627913209441507,0.3627560765091197,0.406189852647871,0.13333333333333333,0.13333333333333333,0.17777777777777778
14895.0,46.0,0.06521739130434782,0.2826086956521739,2.3769348269189594,0.013761329053289582,0,0.2708333333333333,0.24444444444444444,0.28888888888888886,2.3956982452598607,2.3732784607567137,2.3492749437178464,48.0,45.0,45.0,0.1406858418965092,0.14627913209441507,0.3627560765091197,0.125,0.13333333333333333,0.13333333333333333
14897.0,45.0,0.17777777777777778,0.24444444444444444,2.3827137232410847,-0.0845364975266314,0,0.2826086956521739,0.2708333333333333,0.24444444444444444,2.3769348269189594,2.3956982452598607,2.3732784607567137,46.0,48.0,45.0,0.013761329053289582,0.1406858418965092,0.14627913209441507,0.06521739130434782,0.125,0.13333333333333333
14900.0,48.0,0.20833333333333334,0.2916666666666667,2.3442712033262585,0.23106884627378432,0,0.24444444444444444,0.2826086956521739,0.2708333333333333,2.3827137232410847,2.3769348269189594,2.3956982452598607,45.0,46.0,48.0,-0.0845364975266314,0.013761329053289582,0.1406858418965092,0.17777777777777778,0.06521739130434782,0.125
14902.0,47.0,0.2765957446808511,0.2978723404255319,2.284405227597339,0.1232169947760283,0,0.2916666666666667,0.24444444444444444,0.2826086956521739,2.3442712033262585,2.3827137232410847,2.3769348269189594,48.0,45.0,46.0,0.23106884627378432,-0.0845364975266314,0.013761329053289582,0.20833333333333334,0.17777777777777778,0.06521739130434782
14905.0,45.0,0.2222222222222222,0.37777777777777777,2.248228348911325,0.4451262315594459,0,0.2978723404255319,0.2916666666666667,0.24444444444444444,2.284405227597339,2.3442712033262585,2.3827137232410847,47.0,48.0,45.0,0.1232169947760283,0.23106884627378432,-0.0845364975266314,0.2765957446808511,0.20833333333333334,0.17777777777777778
14907.0,48.0,0.125,0.3333333333333333,2.252518222607453,0.44558681708367515,0,0.37777777777777777,0.2978723404255319,0.2916666666666667,2.248228348911325,2.284405227597339,2.3442712033262585,45.0,47.0,48.0,0.4451262315594459,0.1232169947760283,0.23106884627378432,0.2222222222222222,0.2765957446808511,0.20833333333333334
14910.0,46.0,0.13043478260869565,0.391304347826087,2.2749713326898386,0.5061494358439474,0,0.3333333333333333,0.37777777777777777,0.2978723404255319,2.252518222607453,2.248228348911325,2.284405227597339,48.0,45.0,47.0,0.44558681708367515,0.4451262315594459,0.1232169947760283,0.125,0.2222222222222222,0.2765957446808511
14912.0,46.0,0.043478260869565216,0.391304347826087,2.294052593991713,0.42569508129034295,0,0.391304347826087,0.3333333333333333,0.37777777777777777,2.2749713326898386,2.252518222607453,2.248228348911325,46.0,48.0,45.0,0.5061494358439474,0.44558681708367515,0.4451262315594459,0.13043478260869565,0.125,0.2222222222222222
14915.0,45.0,0.17777777777777778,0.3333333333333333,2.3405165085721964,0.14465502851047468,0,0.391304347826087,0.391304347826087,0.3333333333333333,2.294052593991713,2.2749713326898386,2.252518222607453,46.0,46.0,48.0,0.42569508129034295,0.5061494358439474,0.44558681708367515,0.043478260869565216,0.13043478260869565,0.125
14917.0,44.0,0.18181818181818182,0.3181818181818182,2.3573781859901666,0.20662242812412188,0,0.3333333333333333,0.391304347826087,0.391304347826087,2.3405165085721964,2.294052593991713,2.2749713326898386,45.0,46.0,46.0,0.14465502851047468,0.42569508129034295,0.5061494358439474,0.17777777777777778,0.043478260869565216,0.13043478260869565
14920.0,47.0,0.1276595744680851,0.2765957446808511,2.362340995944299,0.12228139455826453,0,0.3181818181818182,0.3333333333333333,0.391304347826087,2.3573781859901666,2.3405165085721964,2.294052593991713,44.0,45.0,46.0,0.20662242812412188,0.14465502851047468,0.42569508129034295,0.18181818181818182,0.17777777777777778,0.043478260869565216
14922.0,45.0,0.1111111111111111,0.24444444444444444,2.4088377708022004,-0.017632235358772973,0,0.2765957446808511,0.3181818181818182,0.3333333333333333,2.362340995944299,2.3573781859901666,2.3405165085721964,47.0,44.0,45.0,0.12228139455826453,0.20662242812412188,0.14465502851047468,0.1276595744680851,0.18181818181818182,0.17777777777777778
14925.0,47.0,0.10638297872340426,0.2765957446808511,2.3705766826939607,0.07859564072725908,0,0.24444444444444444,0.2765957446808511,0.3181818181818182,2.4088377708022004,2.362340995944299,2.3573781859901666,45.0,47.0,44.0,-0.017632235358772973,0.12228139455826453,0.20662242812412188,0.1111111111111111,0.1276595744680851,0.18181818181818182
14927.0,48.0,0.125,0.2916666666666667,2.3863673208935956,0.13900412834894207,0,0.2765957446808511,0.24444444444444444,0.2765957446808511,2.3705766826939607,2.4088377708022004,2.362340995944299,47.0,45.0,47.0,0.07859564072725908,-0.017632235358772973,0.12228139455826453,0.10638297872340426,0.1111111111111111,0.1276595744680851
